Search_image,Target_image,Matched,Matching_percentage
Sb23_7A29.pdby90.jpg,Sb23_7A29.pdby90.tga,Matched,2.2
Sb45_7KGJ.pdb.jpg,Sb45_7KGJ.pdb.tga,Matched,2.0
Sb45_7KGJ.pdbx90.jpg,Sb45_7KGJ.pdbx90.tga,Matched,2.2
Sb45_7KGJ.pdby90.jpg,Sb45_7KGJ.pdby90.tga,Matched,1.4
Sb68_7KLW.pdb.jpg,Sb68_7KLW.pdb.tga,Matched,3.2
Sb68_7KLW.pdbx90.jpg,Sb68_7KLW.pdbx90.tga,Matched,1.7999999999999998
Sb68_7KLW.pdby90.jpg,Sb68_7KLW.pdby90.tga,Matched,3.0
Ty1_6ZXN.pdb.jpg,Ty1_6ZXN.pdb.tga,Matched,2.0
Ty1_6ZXN.pdbx90.jpg,Ty1_6ZXN.pdbx90.tga,Matched,1.2
Ty1_6ZXN.pdby90.jpg,Ty1_6ZXN.pdby90.tga,Matched,1.6
U_7KN5.pdb.jpg,U_7KN5.pdb.tga,Matched,4.4
U_7KN5.pdbx90.jpg,W_7KN7.pdbx90.tga,Not Matched,2.0
U_7KN5.pdby90.jpg,U_7KN5.pdby90.tga,Matched,4.4
V_7KN6.pdb.jpg,V_7KN6.pdb.tga,Matched,2.2
V_7KN6.pdbx90.jpg,V_7KN6.pdbx90.tga,Matched,1.0
V_7KN6.pdby90.jpg,V_7KN6.pdby90.tga,Matched,2.8000000000000003
W_7KN7.pdb.jpg,W_7KN7.pdb.tga,Matched,3.8
W_7KN7.pdbx90.jpg,W_7KN7.pdbx90.tga,Matched,2.2
W_7KN7.pdby90.jpg,W_7KN7.pdby90.tga,Matched,3.2
c10h22.jpg,c10h22.jpg,Matched,2.4
c2h2.jpg,c2h2.jpg,Matched,2.0408163265306123
c2h4.jpg,c2h4.jpg,Matched,2.6
c2h6.jpg,c2h6.jpg,Matched,3.427419354838709
c3h4.jpg,CB6_7C01.pdbx90.tga,Not Matched,4.2
c3h6.jpg,c3h6.jpg,Matched,2.2
c3h8.jpg,c3h8.jpg,Matched,2.2494887525562373
c4h10.jpg,c4h10.jpg,Matched,2.4
c4h6.jpg,c4h8 - 3.jpg,Not Matched,2.2
c4h8 - 2.jpg,c4h8 - 2.jpg,Matched,4.4
c4h8 - 3.jpg,c4h8 - 3.jpg,Matched,2.6
c4h8.jpg,P2C-1F11_7CDI.pdbx90.tga,Not Matched,1.4
c5h12.jpg,c3h8.jpg,Not Matched,2.4
c5h8.jpg,c5h8.jpg,Matched,3.8
c6h10.jpg,c6h10.jpg,Matched,3.8
c6h14.jpg,c9h20 - 2.jpg,Not Matched,3.8
c7h12.jpg,c7h12.jpg,Matched,4.0
