Search_image,Target_image,Matched,Matching_percentage
CV07-250_6XKQ.pdbx90.jpg,CV07-250_6XKQ.pdbx90.tga,Matched,43.46035015447992
CV07-250_6XKQ.pdby90.jpg,CV07-250_6XKQ.pdby90.tga,Matched,20.585906571654792
CV07-270_6XKP.pdb.jpg,CV07-270_6XKP.pdb.tga,Matched,27.1585557299843
CV07-270_6XKP.pdbx90.jpg,CV07-270_6XKP.pdbx90.tga,Matched,40.873786407766985
CV07-270_6XKP.pdby90.jpg,CV07-270_6XKP.pdby90.tga,Matched,22.578184591914567
CV30_6XE1.pdb.jpg,CV30_6XE1.pdb.tga,Matched,20.752895752895753
CV30_6XE1.pdbx90.jpg,CV30_6XE1.pdbx90.tga,Matched,35.63218390804598
CV30_6XE1.pdby90.jpg,CV30_6XE1.pdby90.tga,Matched,21.202854230377167
DH1047_7LD1.pdb.jpg,DH1047_7LD1.pdb.tga,Matched,22.91820191599116
DH1047_7LD1.pdbx90.jpg,DH1047_7LD1.pdbx90.tga,Matched,25.023255813953487
DH1047_7LD1.pdby90.jpg,DH1047_7LD1.pdby90.tga,Matched,25.638506876227897
EY6A_6ZCZ.pdb.jpg,EY6A_6ZCZ.pdb.tga,Matched,22.390208783297336
EY6A_6ZCZ.pdbx90.jpg,EY6A_6ZCZ.pdbx90.tga,Matched,19.871794871794872
EY6A_6ZCZ.pdby90.jpg,EY6A_6ZCZ.pdby90.tga,Matched,21.080368906455863
E_7KN5.pdb.jpg,E_7KN5.pdb.tga,Matched,19.00269541778976
E_7KN5.pdbx90.jpg,E_7KN5.pdbx90.tga,Matched,32.899408284023664
E_7KN5.pdby90.jpg,E_7KN5.pdby90.tga,Matched,35.483870967741936
H014_7CAI.pdb.jpg,H014_7CAI.pdb.tga,Matched,20.861486486486484
H014_7CAI.pdbx90.jpg,H014_7CAI.pdbx90.tga,Matched,39.276485788113696
H014_7CAI.pdby90.jpg,H014_7CAI.pdby90.tga,Matched,23.924142961342085
H11-D4_6YZ5.pdb.jpg,H11-D4_6YZ5.pdb.tga,Matched,21.001390820584145
H11-D4_6YZ5.pdbx90.jpg,H11-D4_6YZ5.pdbx90.tga,Matched,23.31288343558282
H11-D4_6YZ5.pdby90.jpg,H11-D4_6YZ5.pdby90.tga,Matched,42.98029556650246
H11-H4_6ZH9.pdb.jpg,H11-H4_6ZH9.pdb.tga,Matched,20.88724584103512
H11-H4_6ZH9.pdbx90.jpg,H11-H4_6ZH9.pdbx90.tga,Matched,25.345043914680048
H11-H4_6ZH9.pdby90.jpg,H11-H4_6ZH9.pdby90.tga,Matched,42.02127659574468
LY-CoV481_7KMI.pdb.jpg,LY-CoV481_7KMI.pdb.tga,Matched,18.95943562610229
LY-CoV481_7KMI.pdbx90.jpg,LY-CoV481_7KMI.pdbx90.tga,Matched,19.760479041916167
LY-CoV481_7KMI.pdby90.jpg,LY-CoV481_7KMI.pdby90.tga,Matched,23.153526970954356
LY-CoV488_7KMH.pdb.jpg,LY-CoV488_7KMH.pdb.tga,Matched,23.630672926447573
LY-CoV488_7KMH.pdbx90.jpg,LY-CoV488_7KMH.pdbx90.tga,Matched,20.310077519379846
LY-CoV488_7KMH.pdby90.jpg,LY-CoV488_7KMH.pdby90.tga,Matched,24.05551272166538
LY-CoV555_7KMG.pdb.jpg,LY-CoV555_7KMG.pdb.tga,Matched,23.453237410071942
LY-CoV555_7KMG.pdbx90.jpg,LY-CoV555_7KMG.pdbx90.tga,Matched,22.546161321671526
LY-CoV555_7KMG.pdby90.jpg,LY-CoV555_7KMG.pdby90.tga,Matched,24.503311258278146
MR17_7C8W.pdb.jpg,MR17_7C8W.pdb.tga,Matched,34.21052631578947
MR17_7C8W.pdbx90.jpg,MR17_7C8W.pdbx90.tga,Matched,20.534629404617256
MR17_7C8W.pdby90.jpg,MR17_7C8W.pdby90.tga,Matched,23.307626392459298
Nb20_7JVB.pdb.jpg,Nb20_7JVB.pdb.tga,Matched,18.985507246376812
Nb20_7JVB.pdbx90.jpg,Nb20_7JVB.pdbx90.tga,Matched,22.011173184357542
Nb20_7JVB.pdby90.jpg,Nb20_7JVB.pdby90.tga,Matched,25.960061443932414
P17_7CWN.pdb.jpg,P17_7CWN.pdb.tga,Matched,21.862745098039216
P17_7CWN.pdbx90.jpg,P17_7CWN.pdbx90.tga,Matched,22.14111922141119
P17_7CWN.pdby90.jpg,P17_7CWN.pdby90.tga,Matched,21.94055944055944
P2B-2F6_7BWJ.pdb.jpg,P2B-2F6_7BWJ.pdb.tga,Matched,23.488045007032348
